model,phase,condition,trial,preamble,entropy,total_active_features,p_negative,p_positive,p_trivial,feat_250,feat_229,feat_224,feat_416,feat_13909,feat_449,feat_506,feat_4961,feat_249,feat_511,feat_277,feat_171,feat_73,feat_5174,feat_7099,feat_6900,feat_86,feat_2966,feat_2745,feat_7466,feat_434,feat_2866,feat_671,feat_8250,feat_2484,feat_3266,feat_100,feat_849,feat_11735,feat_15850,feat_1196
IT,recovery,L5,21,See below.,1.8359375,42,7.189810276031494e-07,1.1408701539039612e-07,1.8917489796876907e-09,0.0,415.5732421875,0.0,0.0,0.0,0.0,660.89990234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
IT,recovery,L5,22,See below.,1.8359375,42,7.189810276031494e-07,1.1408701539039612e-07,1.8917489796876907e-09,0.0,415.5732421875,0.0,0.0,0.0,0.0,660.89990234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
IT,recovery,L5,23,Update:,2.3125,51,2.6673078536987305e-06,4.4889748096466064e-07,6.606569513678551e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
IT,recovery,L5,24,Update:,2.3125,51,2.6673078536987305e-06,4.4889748096466064e-07,6.606569513678551e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
IT,recovery,L5,25,Shared workspace:,1.8046875,41,1.8477439880371094e-06,3.3155083656311035e-07,3.230525180697441e-09,0.0,274.8310546875,0.0,0.0,0.0,0.0,474.02734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
IT,recovery,L5,26,Please analyze:,1.96875,46,2.421438694000244e-07,2.7124769985675812e-08,8.149072527885437e-10,0.0,745.96728515625,0.0,0.0,0.0,0.0,1105.45166015625,0.0,0.0,0.0,0.0,450.42626953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
IT,recovery,L5,27,As recorded:,2.171875,48,1.773238182067871e-06,3.371387720108032e-07,6.490154191851616e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
IT,recovery,L5,28,Shared workspace:,1.8046875,41,1.8477439880371094e-06,3.3155083656311035e-07,3.230525180697441e-09,0.0,274.8310546875,0.0,0.0,0.0,0.0,474.02734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
IT,recovery,L5,29,As recorded:,2.171875,48,1.773238182067871e-06,3.371387720108032e-07,6.490154191851616e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
PT,escalation,T0,0,Note the following.,2.265625,33,3.119930624961853e-08,3.0547380447387695e-07,4.540197551250458e-08,497.205078125,2192.939453125,355.8031005859375,939.739990234375,765.927490234375,,1539.903564453125,470.1212158203125,,5016.029296875,,,,504.05316162109375,,,,,,,490.84765625,529.8819580078125,269.267578125,338.962158203125,305.6266784667969,322.76568603515625,405.855224609375,0.0,0.0,0.0,244.6714324951172
PT,escalation,T0,1,Context follows.,2.203125,35,3.4924596548080444e-08,4.116445779800415e-07,5.2386894822120667e-08,397.90576171875,2075.934326171875,264.231201171875,671.5695190429688,739.7080688476562,,1577.02294921875,408.10028076171875,,5432.826171875,,,,512.95068359375,,,,,,,725.7318115234375,475.83203125,324.49090576171875,385.0086669921875,339.0152282714844,377.66632080078125,335.6627197265625,281.94482421875,257.19476318359375,0.0,275.114501953125
PT,escalation,T0,2,,2.21875,38,3.259629011154175e-08,2.812594175338745e-07,3.3527612686157227e-08,525.2958984375,1912.3541259765625,282.1937255859375,512.0018310546875,628.7609252929688,,1804.885009765625,346.23065185546875,,5676.5859375,,,,306.9635009765625,,,,,,,847.1641235351562,484.2955322265625,453.02069091796875,404.280517578125,402.90740966796875,373.56219482421875,332.26953125,296.7989807128906,274.968017578125,267.5565185546875,266.522705078125
PT,escalation,T0,3,For reference:,1.5859375,30,2.153683453798294e-08,1.695007085800171e-07,2.223532646894455e-08,468.866455078125,2161.47998046875,202.3297119140625,770.886962890625,987.8457641601562,,1397.6533203125,460.17962646484375,,5448.9150390625,,,,308.74688720703125,,,,,,,566.1112060546875,509.5079345703125,349.37384033203125,305.02386474609375,334.6907958984375,347.76373291015625,342.7364501953125,268.9802551269531,0.0,0.0,248.73533630371094
PT,escalation,T0,4,Data summary below.,2.0,36,3.585591912269592e-08,3.296881914138794e-07,4.912726581096649e-08,326.27978515625,1988.15771484375,241.8028564453125,546.5887451171875,624.852783203125,,1614.66796875,471.70684814453125,,5764.861328125,,,,414.0795593261719,,,,,,,762.8582153320312,396.3243408203125,420.760986328125,403.6080322265625,441.0798034667969,438.5224609375,202.465576171875,305.74658203125,259.640625,0.0,275.046875
PT,escalation,T0,5,Please analyze:,2.359375,34,3.4226104617118835e-08,3.557652235031128e-07,5.448237061500549e-08,195.18212890625,2097.26416015625,329.425537109375,888.8203125,862.2503051757812,,1180.035888671875,532.4614868164062,,4948.78271484375,,,,628.1051635742188,,,,,,,401.7977294921875,457.8023681640625,217.767333984375,378.7471923828125,297.3228454589844,340.15679931640625,269.727294921875,0.0,0.0,0.0,275.70489501953125
PT,escalation,T0,6,Please analyze:,2.359375,34,3.4226104617118835e-08,3.557652235031128e-07,5.448237061500549e-08,195.18212890625,2097.26416015625,329.425537109375,888.8203125,862.2503051757812,,1180.035888671875,532.4614868164062,,4948.78271484375,,,,628.1051635742188,,,,,,,401.7977294921875,457.8023681640625,217.767333984375,378.7471923828125,297.3228454589844,340.15679931640625,269.727294921875,0.0,0.0,0.0,275.70489501953125
PT,escalation,T0,7,Review the following data.,2.34375,44,1.2689270079135895e-08,1.0617077350616455e-07,4.0279701352119446e-08,275.586669921875,1612.2994384765625,0.0,302.0716552734375,566.5286865234375,,1664.600830078125,301.563232421875,,6224.9072265625,,,,284.852294921875,,,,,,,813.4066162109375,314.7825927734375,493.59613037109375,617.0489501953125,514.94140625,489.08831787109375,0.0,328.46356201171875,267.16180419921875,289.19732666015625,324.76171875
PT,escalation,T0,8,For reference:,1.5859375,30,2.153683453798294e-08,1.695007085800171e-07,2.223532646894455e-08,468.866455078125,2161.47998046875,202.3297119140625,770.886962890625,987.8457641601562,,1397.6533203125,460.17962646484375,,5448.9150390625,,,,308.74688720703125,,,,,,,566.1112060546875,509.5079345703125,349.37384033203125,305.02386474609375,334.6907958984375,347.76373291015625,342.7364501953125,268.9802551269531,0.0,0.0,248.73533630371094
PT,escalation,T0,9,Context follows.,2.203125,35,3.4924596548080444e-08,4.116445779800415e-07,5.2386894822120667e-08,397.90576171875,2075.934326171875,264.231201171875,671.5695190429688,739.7080688476562,,1577.02294921875,408.10028076171875,,5432.826171875,,,,512.95068359375,,,,,,,725.7318115234375,475.83203125,324.49090576171875,385.0086669921875,339.0152282714844,377.66632080078125,335.6627197265625,281.94482421875,257.19476318359375,0.0,275.114501953125
PT,escalation,T0,10,Note the following.,2.265625,33,3.119930624961853e-08,3.0547380447387695e-07,4.540197551250458e-08,497.205078125,2192.939453125,355.8031005859375,939.739990234375,765.927490234375,,1539.903564453125,470.1212158203125,,5016.029296875,,,,504.05316162109375,,,,,,,490.84765625,529.8819580078125,269.267578125,338.962158203125,305.6266784667969,322.76568603515625,405.855224609375,0.0,0.0,0.0,244.6714324951172
PT,escalation,T0,11,For reference:,1.5859375,30,2.153683453798294e-08,1.695007085800171e-07,2.223532646894455e-08,468.866455078125,2161.47998046875,202.3297119140625,770.886962890625,987.8457641601562,,1397.6533203125,460.17962646484375,,5448.9150390625,,,,308.74688720703125,,,,,,,566.1112060546875,509.5079345703125,349.37384033203125,305.02386474609375,334.6907958984375,347.76373291015625,342.7364501953125,268.9802551269531,0.0,0.0,248.73533630371094
PT,escalation,T0,12,See below.,2.171875,36,2.9569491744041443e-08,3.390014171600342e-07,2.782326191663742e-08,347.430419921875,2095.5517578125,333.914306640625,788.1531982421875,748.9126586914062,,1466.68212890625,498.58172607421875,,5182.2490234375,,,,471.43963623046875,,,,,,,640.1976318359375,524.442138671875,306.593994140625,332.69757080078125,341.08856201171875,363.10479736328125,341.8489990234375,266.78912353515625,249.59181213378906,0.0,246.42112731933594
PT,escalation,T0,13,Current status:,1.890625,35,2.3865140974521637e-08,2.0582228899002075e-07,2.0372681319713593e-08,700.05517578125,2166.4951171875,0.0,672.3159790039062,834.2005004882812,,1736.609130859375,333.73358154296875,,5792.162109375,,,,313.9940490722656,,,,,,,797.3963623046875,479.4754638671875,427.36895751953125,345.885986328125,355.0890197753906,330.98333740234375,345.8382568359375,285.4478759765625,275.31463623046875,0.0,243.34303283691406
PT,escalation,T0,14,Context follows.,2.203125,35,3.4924596548080444e-08,4.116445779800415e-07,5.2386894822120667e-08,397.90576171875,2075.934326171875,264.231201171875,671.5695190429688,739.7080688476562,,1577.02294921875,408.10028076171875,,5432.826171875,,,,512.95068359375,,,,,,,725.7318115234375,475.83203125,324.49090576171875,385.0086669921875,339.0152282714844,377.66632080078125,335.6627197265625,281.94482421875,257.19476318359375,0.0,275.114501953125
PT,escalation,T0,15,Update:,1.9921875,35,3.259629011154175e-08,2.998858690261841e-07,5.052424967288971e-08,540.991943359375,2094.7861328125,371.048583984375,726.2009887695312,947.2398071289062,,1521.776123046875,381.52276611328125,,5278.33984375,,,,228.1951141357422,,,,,,,525.6029052734375,523.6318359375,343.27484130859375,287.17315673828125,354.64141845703125,344.44940185546875,440.78265380859375,288.4927978515625,237.0819854736328,0.0,249.67771911621094
PT,escalation,T0,16,Lab notes:,2.15625,30,2.6659108698368073e-08,2.0954757928848267e-07,3.119930624961853e-08,410.033935546875,2090.609619140625,188.5186767578125,683.9507446289062,738.1824340820312,,1575.242919921875,484.68914794921875,,5668.2490234375,,,,425.3638916015625,,,,,,,671.3487548828125,438.7242431640625,436.08270263671875,437.1292724609375,380.8271484375,352.87261962890625,274.75341796875,0.0,259.68353271484375,0.0,270.79754638671875
PT,escalation,T0,17,,2.21875,38,3.259629011154175e-08,2.812594175338745e-07,3.3527612686157227e-08,525.2958984375,1912.3541259765625,282.1937255859375,512.0018310546875,628.7609252929688,,1804.885009765625,346.23065185546875,,5676.5859375,,,,306.9635009765625,,,,,,,847.1641235351562,484.2955322265625,453.02069091796875,404.280517578125,402.90740966796875,373.56219482421875,332.26953125,296.7989807128906,274.968017578125,267.5565185546875,266.522705078125
PT,escalation,T0,18,,2.21875,38,3.259629011154175e-08,2.812594175338745e-07,3.3527612686157227e-08,525.2958984375,1912.3541259765625,282.1937255859375,512.0018310546875,628.7609252929688,,1804.885009765625,346.23065185546875,,5676.5859375,,,,306.9635009765625,,,,,,,847.1641235351562,484.2955322265625,453.02069091796875,404.280517578125,402.90740966796875,373.56219482421875,332.26953125,296.7989807128906,274.968017578125,267.5565185546875,266.522705078125
PT,escalation,T0,19,Context follows.,2.203125,35,3.4924596548080444e-08,4.116445779800415e-07,5.2386894822120667e-08,397.90576171875,2075.934326171875,264.231201171875,671.5695190429688,739.7080688476562,,1577.02294921875,408.10028076171875,,5432.826171875,,,,512.95068359375,,,,,,,725.7318115234375,475.83203125,324.49090576171875,385.0086669921875,339.0152282714844,377.66632080078125,335.6627197265625,281.94482421875,257.19476318359375,0.0,275.114501953125
PT,escalation,T0,20,Please analyze:,2.359375,34,3.4226104617118835e-08,3.557652235031128e-07,5.448237061500549e-08,195.18212890625,2097.26416015625,329.425537109375,888.8203125,862.2503051757812,,1180.035888671875,532.4614868164062,,4948.78271484375,,,,628.1051635742188,,,,,,,401.7977294921875,457.8023681640625,217.767333984375,378.7471923828125,297.3228454589844,340.15679931640625,269.727294921875,0.0,0.0,0.0,275.70489501953125
PT,escalation,T0,21,Please analyze:,2.359375,34,3.4226104617118835e-08,3.557652235031128e-07,5.448237061500549e-08,195.18212890625,2097.26416015625,329.425537109375,888.8203125,862.2503051757812,,1180.035888671875,532.4614868164062,,4948.78271484375,,,,628.1051635742188,,,,,,,401.7977294921875,457.8023681640625,217.767333984375,378.7471923828125,297.3228454589844,340.15679931640625,269.727294921875,0.0,0.0,0.0,275.70489501953125
PT,escalation,T0,22,Current status:,1.890625,35,2.3865140974521637e-08,2.0582228899002075e-07,2.0372681319713593e-08,700.05517578125,2166.4951171875,0.0,672.3159790039062,834.2005004882812,,1736.609130859375,333.73358154296875,,5792.162109375,,,,313.9940490722656,,,,,,,797.3963623046875,479.4754638671875,427.36895751953125,345.885986328125,355.0890197753906,330.98333740234375,345.8382568359375,285.4478759765625,275.31463623046875,0.0,243.34303283691406
PT,escalation,T0,23,Update:,1.9921875,35,3.259629011154175e-08,2.998858690261841e-07,5.052424967288971e-08,540.991943359375,2094.7861328125,371.048583984375,726.2009887695312,947.2398071289062,,1521.776123046875,381.52276611328125,,5278.33984375,,,,228.1951141357422,,,,,,,525.6029052734375,523.6318359375,343.27484130859375,287.17315673828125,354.64141845703125,344.44940185546875,440.78265380859375,288.4927978515625,237.0819854736328,0.0,249.67771911621094
PT,escalation,T0,24,,2.21875,38,3.259629011154175e-08,2.812594175338745e-07,3.3527612686157227e-08,525.2958984375,1912.3541259765625,282.1937255859375,512.0018310546875,628.7609252929688,,1804.885009765625,346.23065185546875,,5676.5859375,,,,306.9635009765625,,,,,,,847.1641235351562,484.2955322265625,453.02069091796875,404.280517578125,402.90740966796875,373.56219482421875,332.26953125,296.7989807128906,274.968017578125,267.5565185546875,266.522705078125
PT,escalation,T0,25,Current status:,1.890625,35,2.3865140974521637e-08,2.0582228899002075e-07,2.0372681319713593e-08,700.05517578125,2166.4951171875,0.0,672.3159790039062,834.2005004882812,,1736.609130859375,333.73358154296875,,5792.162109375,,,,313.9940490722656,,,,,,,797.3963623046875,479.4754638671875,427.36895751953125,345.885986328125,355.0890197753906,330.98333740234375,345.8382568359375,285.4478759765625,275.31463623046875,0.0,243.34303283691406
PT,escalation,T0,26,Please analyze:,2.359375,34,3.4226104617118835e-08,3.557652235031128e-07,5.448237061500549e-08,195.18212890625,2097.26416015625,329.425537109375,888.8203125,862.2503051757812,,1180.035888671875,532.4614868164062,,4948.78271484375,,,,628.1051635742188,,,,,,,401.7977294921875,457.8023681640625,217.767333984375,378.7471923828125,297.3228454589844,340.15679931640625,269.727294921875,0.0,0.0,0.0,275.70489501953125
PT,escalation,T0,27,For reference:,1.5859375,30,2.153683453798294e-08,1.695007085800171e-07,2.223532646894455e-08,468.866455078125,2161.47998046875,202.3297119140625,770.886962890625,987.8457641601562,,1397.6533203125,460.17962646484375,,5448.9150390625,,,,308.74688720703125,,,,,,,566.1112060546875,509.5079345703125,349.37384033203125,305.02386474609375,334.6907958984375,347.76373291015625,342.7364501953125,268.9802551269531,0.0,0.0,248.73533630371094
PT,escalation,T0,28,Note the following.,2.265625,33,3.119930624961853e-08,3.0547380447387695e-07,4.540197551250458e-08,497.205078125,2192.939453125,355.8031005859375,939.739990234375,765.927490234375,,1539.903564453125,470.1212158203125,,5016.029296875,,,,504.05316162109375,,,,,,,490.84765625,529.8819580078125,269.267578125,338.962158203125,305.6266784667969,322.76568603515625,405.855224609375,0.0,0.0,0.0,244.6714324951172
PT,escalation,T0,29,For reference:,1.5859375,30,2.153683453798294e-08,1.695007085800171e-07,2.223532646894455e-08,468.866455078125,2161.47998046875,202.3297119140625,770.886962890625,987.8457641601562,,1397.6533203125,460.17962646484375,,5448.9150390625,,,,308.74688720703125,,,,,,,566.1112060546875,509.5079345703125,349.37384033203125,305.02386474609375,334.6907958984375,347.76373291015625,342.7364501953125,268.9802551269531,0.0,0.0,248.73533630371094
PT,escalation,T1,0,Current status:,1.7734375,50,8.009374141693115e-08,3.259629011154175e-07,1.391163095831871e-08,838.7568359375,1503.9732666015625,171.0697021484375,274.63128662109375,504.2868957519531,,1754.1494140625,0.0,,5915.9111328125,,,,0.0,,,,,,,980.129638671875,303.9068603515625,529.2747802734375,409.32073974609375,381.96783447265625,393.6634521484375,313.367919921875,327.51666259765625,296.6626281738281,264.5330810546875,291.2132568359375
PT,escalation,T1,1,Lab notes:,2.109375,34,1.5832483768463135e-07,3.1478703022003174e-07,6.193295121192932e-08,1006.8466796875,1751.785400390625,400.423095703125,1020.443359375,441.0335388183594,,1427.708984375,0.0,,5163.7275390625,,,,0.0,,,,,,,426.944580078125,364.04193115234375,397.140380859375,323.93023681640625,292.04351806640625,298.1077880859375,505.80279541015625,0.0,247.91065979003906,259.13201904296875,247.00096130371094
PT,escalation,T1,2,Please analyze:,2.234375,36,1.30385160446167e-07,2.9243528842926025e-07,3.725290298461914e-08,579.79345703125,1530.162841796875,385.63232421875,881.640380859375,683.5996704101562,,1175.399169921875,274.201416015625,,5345.666015625,,,,0.0,,,,,,,268.2987060546875,265.8016357421875,322.6297607421875,357.22174072265625,278.7628173828125,346.78741455078125,408.64581298828125,263.7197265625,247.22412109375,0.0,263.5877685546875
PT,escalation,T1,3,Shared workspace:,2.0625,37,1.2759119272232056e-07,2.868473529815674e-07,3.213062882423401e-08,865.335205078125,1779.8470458984375,279.2291259765625,909.25732421875,511.5050964355469,,1569.30078125,0.0,,5456.67578125,,,,0.0,,,,,,,542.6085205078125,314.3270263671875,395.30780029296875,346.61102294921875,319.09454345703125,320.41375732421875,525.697265625,273.2318115234375,254.7757568359375,0.0,258.09393310546875
PT,escalation,T1,4,Update:,1.84375,34,1.1688098311424255e-07,3.4831464290618896e-07,5.51808625459671e-08,700.221923828125,1829.5272216796875,437.5765380859375,1056.986083984375,692.69970703125,,1231.525634765625,254.02865600585938,,4908.72607421875,,,,0.0,,,,,,,189.8021240234375,370.121826171875,301.4576416015625,0.0,255.25106811523438,297.5413818359375,578.5262451171875,268.8535461425781,0.0,0.0,242.0017547607422
PT,escalation,T1,5,Data summary below.,2.03125,43,1.73225998878479e-07,4.7124922275543213e-07,4.516914486885071e-08,560.176025390625,1348.635009765625,0.0,292.02783203125,436.2519836425781,,1612.393310546875,0.0,,5812.7255859375,,,,0.0,,,,,,,874.3961181640625,212.9468994140625,573.5339965820312,452.497802734375,387.9377746582031,418.34893798828125,92.92987060546875,365.7891845703125,306.4222717285156,291.6085205078125,277.38916015625
PT,escalation,T1,6,As recorded:,2.0625,36,1.8998980522155762e-07,3.8929283618927e-07,5.960464477539063e-08,644.427001953125,1649.2081298828125,479.796630859375,839.6278076171875,490.9925842285156,,1358.96826171875,0.0,,5311.82177734375,,,,0.0,,,,,,,473.3870849609375,319.705078125,374.5933837890625,341.83642578125,293.77923583984375,323.74627685546875,494.841552734375,296.13958740234375,284.52117919921875,264.7757263183594,251.08909606933594
PT,escalation,T1,7,Observations:,2.109375,44,1.471489667892456e-07,3.7439167499542236e-07,3.073364496231079e-08,678.00390625,1527.14794921875,353.527587890625,629.0025634765625,541.2483520507812,,1620.8828125,0.0,,5654.9345703125,,,,0.0,,,,,,,775.2084350585938,278.9326171875,531.5873413085938,443.96148681640625,342.4461669921875,331.68621826171875,398.6849365234375,276.34307861328125,310.4155578613281,276.4674072265625,266.095458984375
PT,escalation,T1,8,,2.15625,45,1.9185245037078857e-07,5.066394805908203e-07,3.026798367500305e-08,580.032470703125,1409.968505859375,211.0753173828125,379.6307373046875,496.1391296386719,,1659.1962890625,0.0,,5751.1298828125,,,,0.0,,,,,,,891.745849609375,260.26959228515625,551.840576171875,484.9559326171875,350.8533935546875,350.415771484375,309.2135009765625,336.2897644042969,328.0476379394531,297.51153564453125,279.10162353515625
PT,escalation,T1,9,As recorded:,2.0625,36,1.8998980522155762e-07,3.8929283618927e-07,5.960464477539063e-08,644.427001953125,1649.2081298828125,479.796630859375,839.6278076171875,490.9925842285156,,1358.96826171875,0.0,,5311.82177734375,,,,0.0,,,,,,,473.3870849609375,319.705078125,374.5933837890625,341.83642578125,293.77923583984375,323.74627685546875,494.841552734375,296.13958740234375,284.52117919921875,264.7757263183594,251.08909606933594
PT,escalation,T1,10,As recorded:,2.0625,36,1.8998980522155762e-07,3.8929283618927e-07,5.960464477539063e-08,644.427001953125,1649.2081298828125,479.796630859375,839.6278076171875,490.9925842285156,,1358.96826171875,0.0,,5311.82177734375,,,,0.0,,,,,,,473.3870849609375,319.705078125,374.5933837890625,341.83642578125,293.77923583984375,323.74627685546875,494.841552734375,296.13958740234375,284.52117919921875,264.7757263183594,251.08909606933594
PT,escalation,T1,11,Review the following data.,2.21875,40,1.210719347000122e-07,1.7136335372924805e-07,1.1781230568885803e-07,544.955322265625,1522.728759765625,0.0,1076.527099609375,508.0747985839844,,1203.21240234375,257.0550537109375,,5552.2666015625,,,,0.0,,,,,,,492.6456298828125,193.9493408203125,424.9554443359375,352.740478515625,309.8355712890625,398.26666259765625,261.8389892578125,280.27880859375,0.0,0.0,252.72068786621094
PT,escalation,T1,12,For reference:,1.484375,36,1.2293457984924316e-07,2.2910535335540771e-07,4.377216100692749e-08,854.48193359375,1741.5902099609375,426.63372802734375,1059.712158203125,635.9440307617188,,1180.86328125,268.58642578125,,4756.408203125,,,,0.0,,,,,,,0.0,408.5743408203125,283.74774169921875,0.0,243.03829956054688,288.80474853515625,548.17431640625,237.32492065429688,0.0,0.0,243.7071990966797
PT,escalation,T1,13,Lab notes:,2.109375,34,1.5832483768463135e-07,3.1478703022003174e-07,6.193295121192932e-08,1006.8466796875,1751.785400390625,400.423095703125,1020.443359375,441.0335388183594,,1427.708984375,0.0,,5163.7275390625,,,,0.0,,,,,,,426.944580078125,364.04193115234375,397.140380859375,323.93023681640625,292.04351806640625,298.1077880859375,505.80279541015625,0.0,247.91065979003906,259.13201904296875,247.00096130371094
PT,escalation,T1,14,Experiment log:,2.296875,48,1.51805579662323e-07,3.3155083656311035e-07,2.176966518163681e-08,650.115478515625,1223.97119140625,0.0,0.0,442.0124206542969,,1800.4912109375,0.0,,5759.2373046875,,,,0.0,,,,,,,932.5995483398438,188.892822265625,605.0039672851562,576.2456665039062,413.84149169921875,359.43756103515625,167.5645751953125,285.6761474609375,305.61688232421875,291.0606689453125,293.8199462890625
PT,escalation,T1,15,Data summary below.,2.03125,43,1.73225998878479e-07,4.7124922275543213e-07,4.516914486885071e-08,560.176025390625,1348.635009765625,0.0,292.02783203125,436.2519836425781,,1612.393310546875,0.0,,5812.7255859375,,,,0.0,,,,,,,874.3961181640625,212.9468994140625,573.5339965820312,452.497802734375,387.9377746582031,418.34893798828125,92.92987060546875,365.7891845703125,306.4222717285156,291.6085205078125,277.38916015625
PT,escalation,T1,16,Review the following data.,2.21875,40,1.210719347000122e-07,1.7136335372924805e-07,1.1781230568885803e-07,544.955322265625,1522.728759765625,0.0,1076.527099609375,508.0747985839844,,1203.21240234375,257.0550537109375,,5552.2666015625,,,,0.0,,,,,,,492.6456298828125,193.9493408203125,424.9554443359375,352.740478515625,309.8355712890625,398.26666259765625,261.8389892578125,280.27880859375,0.0,0.0,252.72068786621094
PT,escalation,T1,17,Please analyze:,2.234375,36,1.30385160446167e-07,2.9243528842926025e-07,3.725290298461914e-08,579.79345703125,1530.162841796875,385.63232421875,881.640380859375,683.5996704101562,,1175.399169921875,274.201416015625,,5345.666015625,,,,0.0,,,,,,,268.2987060546875,265.8016357421875,322.6297607421875,357.22174072265625,278.7628173828125,346.78741455078125,408.64581298828125,263.7197265625,247.22412109375,0.0,263.5877685546875
PT,escalation,T1,18,As recorded:,2.0625,36,1.8998980522155762e-07,3.8929283618927e-07,5.960464477539063e-08,644.427001953125,1649.2081298828125,479.796630859375,839.6278076171875,490.9925842285156,,1358.96826171875,0.0,,5311.82177734375,,,,0.0,,,,,,,473.3870849609375,319.705078125,374.5933837890625,341.83642578125,293.77923583984375,323.74627685546875,494.841552734375,296.13958740234375,284.52117919921875,264.7757263183594,251.08909606933594
PT,escalation,T1,19,Experiment log:,2.296875,48,1.51805579662323e-07,3.3155083656311035e-07,2.176966518163681e-08,650.115478515625,1223.97119140625,0.0,0.0,442.0124206542969,,1800.4912109375,0.0,,5759.2373046875,,,,0.0,,,,,,,932.5995483398438,188.892822265625,605.0039672851562,576.2456665039062,413.84149169921875,359.43756103515625,167.5645751953125,285.6761474609375,305.61688232421875,291.0606689453125,293.8199462890625
PT,escalation,T1,20,Context follows.,2.265625,47,1.3224780559539795e-07,4.470348358154297e-07,2.9569491744041443e-08,629.78955078125,1428.4822998046875,0.0,387.2618408203125,498.3112487792969,,1710.833740234375,0.0,,5907.4248046875,,,,0.0,,,,,,,923.3251953125,233.3775634765625,530.4857177734375,539.1932373046875,351.7593688964844,392.42962646484375,264.50677490234375,339.848876953125,318.6730041503906,292.4185485839844,267.16766357421875
PT,escalation,T1,21,Context follows.,2.265625,47,1.3224780559539795e-07,4.470348358154297e-07,2.9569491744041443e-08,629.78955078125,1428.4822998046875,0.0,387.2618408203125,498.3112487792969,,1710.833740234375,0.0,,5907.4248046875,,,,0.0,,,,,,,923.3251953125,233.3775634765625,530.4857177734375,539.1932373046875,351.7593688964844,392.42962646484375,264.50677490234375,339.848876953125,318.6730041503906,292.4185485839844,267.16766357421875
PT,escalation,T1,22,Lab notes:,2.109375,34,1.5832483768463135e-07,3.1478703022003174e-07,6.193295121192932e-08,1006.8466796875,1751.785400390625,400.423095703125,1020.443359375,441.0335388183594,,1427.708984375,0.0,,5163.7275390625,,,,0.0,,,,,,,426.944580078125,364.04193115234375,397.140380859375,323.93023681640625,292.04351806640625,298.1077880859375,505.80279541015625,0.0,247.91065979003906,259.13201904296875,247.00096130371094
PT,escalation,T1,23,Context follows.,2.265625,47,1.3224780559539795e-07,4.470348358154297e-07,2.9569491744041443e-08,629.78955078125,1428.4822998046875,0.0,387.2618408203125,498.3112487792969,,1710.833740234375,0.0,,5907.4248046875,,,,0.0,,,,,,,923.3251953125,233.3775634765625,530.4857177734375,539.1932373046875,351.7593688964844,392.42962646484375,264.50677490234375,339.848876953125,318.6730041503906,292.4185485839844,267.16766357421875
PT,escalation,T1,24,Experiment log:,2.296875,48,1.51805579662323e-07,3.3155083656311035e-07,2.176966518163681e-08,650.115478515625,1223.97119140625,0.0,0.0,442.0124206542969,,1800.4912109375,0.0,,5759.2373046875,,,,0.0,,,,,,,932.5995483398438,188.892822265625,605.0039672851562,576.2456665039062,413.84149169921875,359.43756103515625,167.5645751953125,285.6761474609375,305.61688232421875,291.0606689453125,293.8199462890625
PT,escalation,T1,25,Observations:,2.109375,44,1.471489667892456e-07,3.7439167499542236e-07,3.073364496231079e-08,678.00390625,1527.14794921875,353.527587890625,629.0025634765625,541.2483520507812,,1620.8828125,0.0,,5654.9345703125,,,,0.0,,,,,,,775.2084350585938,278.9326171875,531.5873413085938,443.96148681640625,342.4461669921875,331.68621826171875,398.6849365234375,276.34307861328125,310.4155578613281,276.4674072265625,266.095458984375
PT,escalation,T1,26,Experiment log:,2.296875,48,1.51805579662323e-07,3.3155083656311035e-07,2.176966518163681e-08,650.115478515625,1223.97119140625,0.0,0.0,442.0124206542969,,1800.4912109375,0.0,,5759.2373046875,,,,0.0,,,,,,,932.5995483398438,188.892822265625,605.0039672851562,576.2456665039062,413.84149169921875,359.43756103515625,167.5645751953125,285.6761474609375,305.61688232421875,291.0606689453125,293.8199462890625
